ID	s	d	ts	te	LLC	size	hops	band usage
----------------------------------------------------
0	0	8	0	6	6	120	2	0	0	0
1	3	7	0	10	10	2400	8	0	0	8
2	3	8	0	7	7	1200	4	0	4	0
3	2	6	0	70	70	1200	8	0	0	0
4	2	8	0	70	70	2400	16	0	0	0
5	0	8	0	7	7	3600	24	0	0	0
7	3	7	0	7	7	1200	4	0	4	0
9	3	8	12	12	0	120	2	0	0	0
10	3	6	12	12	0	2400	0	0	8	8
12	0	7	12	56	44	2400	8	0	0	8
14	0	7	22	22	0	2400	0	0	8	8
15	1	8	22	88	66	2400	8	0	8	0
17	1	7	22	90	68	2400	16	0	8	0
18	0	7	22	22	0	3600	0	0	12	12
19	0	8	22	22	0	1200	4	0	4	0
20	3	7	22	25	3	1200	0	0	8	0
21	4	7	22	48	26	120	2	0	0	0
22	4	7	22	49	27	1200	8	0	0	0
23	2	6	22	73	51	3600	12	0	12	0
26	1	6	22	85	63	1200	8	0	0	0
27	3	6	22	29	7	3600	0	0	24	0
28	4	8	38	77	39	120	4	0	0	0
29	4	7	38	50	12	2400	16	0	0	0
30	1	8	38	100	62	1200	8	0	0	0
31	0	6	38	45	7	120	2	0	0	0
32	0	7	38	82	44	1200	4	0	4	0
33	2	6	38	87	49	2400	8	0	8	0
34	2	8	38	86	48	1200	8	0	0	0
35	1	6	38	101	63	3600	12	0	12	0
36	3	7	38	43	5	3600	0	0	24	0
37	0	6	38	46	8	3600	12	0	12	0
38	1	8	38	101	63	2400	8	0	8	0
39	2	8	38	87	49	2400	16	0	0	0
40	3	5	38	75	37	1200	8	0	4	0
42	1	8	50	117	67	120	3	0	0	0
43	1	7	50	137	87	1200	12	0	8	0
44	3	6	50	64	14	2400	0	0	8	8
45	4	7	50	124	74	1200	8	0	0	0
46	1	6	50	120	70	2400	8	0	16	0
47	0	8	50	53	3	2400	0	0	16	0
49	1	6	50	121	71	3600	12	0	24	0
50	0	7	50	50	0	120	2	0	0	0
51	0	7	50	55	5	1200	0	0	8	0
52	1	6	70	147	77	3600	12	0	12	0
53	3	7	70	77	7	120	2	0	0	0
55	2	8	70	117	47	120	3	0	0	0
56	3	6	70	71	1	3600	12	0	12	0
57	4	8	70	125	55	1200	12	0	4	0
58	3	8	70	71	1	1200	4	0	4	0
59	4	8	70	126	56	2400	24	0	0	0
60	2	8	70	120	50	3600	24	0	12	0
61	4	8	70	150	80	120	4	0	0	0
64	0	8	85	92	7	2400	16	0	0	0
66	2	6	85	144	59	2400	16	0	0	0
69	4	7	85	125	40	1200	8	0	0	0
70	0	6	85	92	7	1200	8	0	0	0
72	0	8	85	92	7	120	2	0	0	0
74	3	7	85	93	8	120	2	0	0	0
75	3	7	85	88	3	3600	0	0	24	0
80	0	8	99	104	5	120	2	0	0	0
81	0	8	99	104	5	1200	0	0	8	0
83	0	7	99	106	7	120	2	0	0	0
84	2	7	99	157	58	2400	16	0	8	0
86	0	7	99	100	1	3600	12	0	12	0
87	4	7	118	126	8	2400	16	0	0	0
88	3	6	118	128	10	120	2	0	0	0
89	2	8	118	176	58	1200	12	0	0	0
90	2	8	118	176	58	120	3	0	0	0
91	0	8	118	118	0	1200	0	0	8	0
92	1	8	118	175	57	2400	16	0	0	0
93	0	6	118	119	1	1200	8	0	0	0
95	2	8	118	177	59	2400	16	0	8	0
96	0	8	118	120	2	2400	0	0	16	0
98	3	6	118	122	4	2400	0	0	16	0
99	4	7	118	126	8	1200	8	0	0	0
101	3	6	137	148	11	2400	0	0	8	8
102	3	7	137	149	12	2400	8	0	0	8
103	1	7	137	149	12	1200	12	0	4	0
104	3	7	137	141	4	120	2	0	0	0
